id,name,brand_id,address,district_id,price_min,price_max,price_avg,rating,review_count,shop_type,business_hours,is_24h,open_date,status,coordinates_lng,coordinates_lat
4204,南川区老老火锅,3,南川区408号,15,198,248,226,4.0,4694,网红店,11:00-23:00,False,2025-04-09,1,106.5917745,29.6032885
4205,北碚区地道老火锅,5,北碚区108号,7,57,112,87,3.8,3975,社区店,9:00-23:00,False,2014-12-19,1,106.515649,29.5411195
4206,渝中区老老火锅,,渝中区25号,1,106,168,125,4.5,3577,连锁,9:00-23:00,False,2024-10-21,1,106.6207233,29.5483089
4207,渝北区地道火锅,,渝北区145号,8,95,149,110,4.0,4829,连锁,11:00-23:00,False,2023-05-21,1,106.5127739,29.5825052
4208,奉节县地道老火锅,7,奉节县65号,30,210,261,237,4.6,1676,网红店,10:00-23:00,False,2015-06-08,1,106.5644292,29.5048997
4209,梁平区地道火锅,,梁平区14号,23,207,246,224,3.5,4804,网红店,11:00-23:00,False,2011-05-19,1,106.491804,29.5585486
4210,北碚区老火锅,8,北碚区249号,7,83,126,99,3.5,4552,连锁,10:00-23:00,False,2009-05-12,1,106.5411023,29.553402
4211,秀山县重庆火锅,4,秀山县404号,34,109,153,121,3.7,4494,老字号,9:00-23:00,False,2018-02-23,1,106.4917909,29.6115255
4212,渝中区重庆老火锅,,渝中区435号,1,170,225,193,3.8,872,网红店,10:00-23:00,False,2013-05-29,1,106.5638092,29.5533166
4213,北碚区重庆火锅,1,北碚区478号,7,43,100,64,3.5,1313,社区店,11:00-23:00,False,2024-08-19,1,106.5395991,29.561514
4214,江北区地道老火锅,10,江北区377号,2,71,121,88,3.7,351,老字号,9:00-23:00,False,2024-07-01,1,106.5494533,29.5609295
4215,江津区老火锅,,江津区63号,14,86,146,112,3.6,4390,老字号,10:00-23:00,False,2019-01-20,1,106.5465699,29.5683811
4216,大渡口区地道火锅,7,大渡口区142号,6,214,270,233,4.6,4972,网红店,10:00-23:00,False,2025-07-21,1,106.5719089,29.4984308
4217,南岸区地道老火锅,9,南岸区47号,3,83,149,102,4.4,1905,老字号,00:00-24:00,True,2017-11-02,1,106.5104613,29.556381
4218,大渡口区老老火锅,4,大渡口区110号,6,40,94,62,3.9,1877,社区店,10:00-23:00,False,2012-02-15,1,106.5563886,29.5729398
4219,丰都县老老火锅,9,丰都县345号,26,59,110,83,4.2,3636,连锁,9:00-23:00,False,2014-05-23,1,106.5620879,29.553377
4220,巴南区重庆火锅,9,巴南区449号,9,159,196,173,4.8,357,网红店,10:00-23:00,False,2013-03-08,1,106.5353922,29.5457749
4221,渝中区重庆火锅,10,渝中区22号,1,229,269,243,4.1,1231,网红店,10:00-23:00,False,2024-05-04,1,106.5915046,29.5306867
4222,綦江区重庆老火锅,,綦江区354号,16,90,159,112,4.6,2027,老字号,11:00-23:00,False,2025-01-10,1,106.5548065,29.5852785
4223,江北区老老火锅,5,江北区460号,2,54,114,81,3.9,4548,社区店,11:00-23:00,False,2013-10-06,1,106.5238874,29.5357941
4224,巴南区老火锅,5,巴南区111号,9,48,100,67,3.5,3608,社区店,10:00-23:00,False,2011-12-12,1,106.5187327,29.5531867
4225,渝中区老老火锅,5,渝中区418号,1,59,130,80,3.6,3534,连锁,9:00-23:00,False,2008-09-13,1,106.614355,29.5416987
4226,北碚区老火锅,1,北碚区442号,7,80,135,100,4.4,358,连锁,10:00-23:00,False,2020-03-19,1,106.5248691,29.5389298
4227,巴南区老火锅,4,巴南区243号,9,85,127,99,3.8,707,连锁,10:00-23:00,False,2018-05-25,1,106.5938477,29.5693166
4228,沙坪坝区地道老火锅,10,沙坪坝区415号,4,35,87,65,3.9,389,社区店,11:00-23:00,False,2010-05-27,1,106.5136916,29.5626104
4229,石柱县地道火锅,9,石柱县143号,33,86,141,104,4.2,4826,连锁,10:00-23:00,False,2016-03-27,1,106.4938244,29.5728411
4230,秀山县重庆火锅,,秀山县360号,34,78,135,95,3.5,1961,连锁,10:00-23:00,False,2020-05-04,1,106.4890445,29.5821251
4231,渝北区地道老火锅,3,渝北区197号,8,49,105,77,4.6,3269,社区店,11:00-23:00,False,2005-12-18,1,106.5243129,29.5742114
4232,九龙坡区地道老火锅,1,九龙坡区371号,5,126,169,145,3.7,771,老字号,11:00-23:00,False,2015-08-01,1,106.554011,29.5741837
4233,彭水县地道老火锅,,彭水县435号,36,114,184,142,4.4,4384,老字号,9:00-23:00,False,2014-11-01,1,106.5647072,29.5483387
4234,江津区重庆火锅,1,江津区189号,14,91,142,103,4.2,1527,连锁,10:00-23:00,False,2014-05-14,1,106.5473406,29.6107601
4235,九龙坡区老火锅,5,九龙坡区95号,5,113,153,125,3.9,4952,网红店,11:00-23:00,False,2007-05-18,1,106.6073558,29.5536339
4236,渝中区地道火锅,5,渝中区308号,1,111,187,140,4.2,3194,连锁,11:00-23:00,False,2006-03-02,1,106.5875824,29.5859834
4237,九龙坡区地道火锅,7,九龙坡区444号,5,59,96,72,4.2,1076,社区店,9:00-23:00,False,2015-08-03,1,106.569541,29.5741507
4238,南川区重庆火锅,6,南川区22号,15,48,118,70,3.9,762,社区店,11:00-23:00,False,2025-05-08,1,106.6121601,29.5861015
4239,渝中区地道火锅,5,渝中区152号,1,46,113,74,4.0,1971,社区店,9:00-23:00,False,2005-12-12,1,106.547637,29.5478611
4240,巴南区老老火锅,,巴南区422号,9,114,187,139,4.8,4637,老字号,11:00-23:00,False,2008-03-12,1,106.5228548,29.5276039
4241,彭水县重庆火锅,7,彭水县46号,36,48,90,69,3.7,766,社区店,10:00-23:00,False,2018-05-15,1,106.549681,29.5304097
4242,九龙坡区地道老火锅,,九龙坡区216号,5,92,140,102,4.6,2901,连锁,9:00-23:00,False,2023-10-24,1,106.6146275,29.5604665
4243,潼南区老老火锅,8,潼南区380号,20,46,111,71,4.6,568,社区店,9:00-23:00,False,2019-08-10,1,106.5852098,29.5934732
4244,大渡口区地道老火锅,1,大渡口区179号,6,78,129,100,3.8,399,老字号,9:00-23:00,False,2018-04-07,1,106.6097674,29.556647
4245,江北区重庆老火锅,,江北区94号,2,107,174,124,3.8,2118,老字号,9:00-23:00,False,2018-05-23,1,106.5553979,29.502312
4246,丰都县重庆老火锅,3,丰都县90号,26,87,139,102,4.4,4405,老字号,11:00-23:00,False,2011-11-07,1,106.5525348,29.5503899
4247,奉节县老火锅,9,奉节县231号,30,133,163,143,3.9,4632,连锁,9:00-23:00,False,2009-02-21,1,106.5514761,29.5029502
4248,大渡口区老火锅,2,大渡口区445号,6,100,164,118,4.5,2881,老字号,11:00-23:00,False,2015-06-19,1,106.5879541,29.561902
4249,江北区重庆火锅,10,江北区210号,2,165,223,180,4.7,3786,网红店,9:00-23:00,False,2025-08-11,1,106.560176,29.5604797
4250,开州区重庆老火锅,6,开州区414号,22,52,115,71,4.6,4792,社区店,11:00-23:00,False,2019-06-18,1,106.5225095,29.5987783
4251,九龙坡区地道火锅,5,九龙坡区404号,5,98,172,124,3.7,4452,网红店,9:00-23:00,False,2012-04-25,1,106.617344,29.5801158
4252,南岸区重庆老火锅,10,南岸区8号,3,76,123,88,3.7,2096,社区店,10:00-23:00,False,2019-12-11,1,106.5445461,29.6074919
4253,大渡口区地道老火锅,8,大渡口区449号,6,90,129,103,3.9,2846,老字号,9:00-23:00,False,2023-01-20,1,106.587846,29.5641803
4254,渝北区老火锅,1,渝北区132号,8,136,192,153,3.7,4678,网红店,11:00-23:00,False,2021-10-26,1,106.5964168,29.5073155
4255,北碚区地道火锅,7,北碚区120号,7,70,125,89,3.6,1011,老字号,9:00-23:00,False,2017-12-22,1,106.5831762,29.5575075
4256,沙坪坝区地道火锅,1,沙坪坝区167号,4,123,185,146,3.9,4297,老字号,9:00-23:00,False,2019-08-24,1,106.4993659,29.5912264
4257,北碚区重庆老火锅,2,北碚区107号,7,58,106,83,4.7,3637,社区店,11:00-23:00,False,2015-03-31,1,106.5191719,29.5500025
4258,渝中区重庆老火锅,3,渝中区155号,1,60,133,85,4.3,234,社区店,10:00-23:00,False,2019-04-15,1,106.6402561,29.5878428
4259,大足区地道火锅,4,大足区434号,17,92,166,119,4.8,1797,连锁,10:00-23:00,False,2017-08-09,1,106.486935,29.5198488
4260,渝北区重庆火锅,,渝北区209号,8,75,122,95,3.6,237,老字号,11:00-23:00,False,2014-12-31,1,106.5161501,29.5090263
4261,城口县地道老火锅,7,城口县437号,25,114,163,136,3.9,1340,网红店,11:00-23:00,False,2019-04-11,1,106.4786154,29.4986433
4262,开州区老火锅,10,开州区200号,22,68,127,87,3.7,1348,老字号,11:00-23:00,False,2019-05-01,1,106.4936032,29.5623551
4263,江北区地道老火锅,10,江北区231号,2,81,152,103,4.3,1521,老字号,10:00-23:00,False,2025-06-17,1,106.5475937,29.5275558
4264,南岸区老火锅,2,南岸区360号,3,40,96,65,4.2,4034,社区店,9:00-23:00,False,2012-02-23,1,106.5187742,29.6236422
4265,开州区地道火锅,2,开州区315号,22,57,121,84,4.0,4351,社区店,10:00-23:00,False,2023-02-24,1,106.4828119,29.6263448
4266,南岸区地道老火锅,2,南岸区13号,3,108,145,119,4.0,2109,连锁,9:00-23:00,False,2008-06-03,1,106.4715231,29.5645134
4267,云阳县老火锅,2,云阳县488号,29,101,161,128,4.7,4093,老字号,11:00-23:00,False,2017-08-19,1,106.5451533,29.5452543
4268,梁平区老火锅,5,梁平区209号,23,167,218,177,4.6,185,网红店,9:00-23:00,False,2018-04-22,1,106.5500284,29.5856793
4269,九龙坡区老火锅,,九龙坡区377号,5,59,101,73,4.4,4861,社区店,11:00-23:00,False,2016-08-14,1,106.5976453,29.5831519
4270,渝北区老火锅,3,渝北区179号,8,119,179,137,4.6,3910,老字号,10:00-23:00,False,2007-07-12,1,106.5997739,29.5241833
4271,九龙坡区重庆火锅,10,九龙坡区289号,5,60,122,85,4.3,3253,老字号,00:00-24:00,True,2018-05-13,1,106.5204211,29.5283001
4272,渝北区地道火锅,1,渝北区399号,8,107,174,132,4.4,1662,连锁,9:00-23:00,False,2009-09-06,1,106.5994419,29.5469153
4273,渝北区老火锅,,渝北区290号,8,71,123,85,4.2,4910,社区店,11:00-23:00,False,2021-04-30,1,106.592924,29.5740596
4274,大渡口区重庆老火锅,6,大渡口区73号,6,99,171,125,4.0,2137,老字号,9:00-23:00,False,2019-10-17,1,106.6355717,29.5099352
4275,北碚区重庆老火锅,5,北碚区83号,7,122,187,137,3.6,4472,连锁,11:00-23:00,False,2011-06-03,1,106.5372992,29.5643408
4276,南岸区重庆火锅,8,南岸区152号,3,53,91,68,4.1,1271,社区店,11:00-23:00,False,2008-05-22,1,106.5185712,29.6074032
4277,云阳县老火锅,9,云阳县354号,29,63,122,86,4.6,4989,老字号,11:00-23:00,False,2021-04-22,1,106.5528328,29.5254689
4278,南岸区重庆火锅,,南岸区205号,3,205,276,231,3.8,1813,网红店,9:00-23:00,False,2009-04-08,1,106.5242446,29.6034615
4279,江北区老火锅,5,江北区89号,2,152,210,168,3.8,1029,网红店,9:00-23:00,False,2009-01-31,1,106.553548,29.5762225
4280,渝北区老火锅,2,渝北区454号,8,57,130,84,4.2,4725,老字号,9:00-23:00,False,2020-04-26,1,106.5483979,29.5611255
4281,南岸区地道老火锅,7,南岸区109号,3,197,262,218,4.4,4518,网红店,10:00-23:00,False,2016-08-13,1,106.4901398,29.6176289
4282,江北区重庆火锅,2,江北区374号,2,78,132,106,3.9,4438,老字号,11:00-23:00,False,2010-11-22,1,106.5077415,29.5679972
4283,渝中区老老火锅,2,渝中区8号,1,122,183,135,4.7,1005,老字号,9:00-23:00,False,2016-02-21,1,106.623467,29.560914
4284,沙坪坝区地道火锅,7,沙坪坝区36号,4,82,135,108,4.3,2693,老字号,9:00-23:00,False,2021-11-16,1,106.5601866,29.5691937
4285,九龙坡区老老火锅,2,九龙坡区394号,5,53,106,65,4.8,4933,社区店,11:00-23:00,False,2013-01-04,1,106.5846123,29.5206605
4286,江北区老火锅,1,江北区173号,2,132,174,150,4.6,3980,连锁,9:00-23:00,False,2015-09-30,1,106.5586463,29.5756817
4287,永川区地道老火锅,8,永川区211号,12,73,126,84,3.8,3744,社区店,00:00-24:00,True,2017-09-05,1,106.5262187,29.5809671
4288,合川区老老火锅,3,合川区303号,13,121,187,137,4.5,951,网红店,11:00-23:00,False,2010-06-05,1,106.5640876,29.5907376
4289,北碚区老火锅,2,北碚区184号,7,107,166,128,3.9,2750,网红店,10:00-23:00,False,2015-08-23,1,106.5558878,29.5905546
4290,大渡口区地道老火锅,9,大渡口区152号,6,43,107,70,4.4,1099,社区店,10:00-23:00,False,2018-10-18,1,106.614139,29.5381568
4291,九龙坡区老老火锅,2,九龙坡区191号,5,52,118,80,4.0,299,老字号,10:00-23:00,False,2023-10-11,1,106.6168914,29.5659083
4292,江北区地道老火锅,10,江北区411号,2,168,218,196,3.7,390,网红店,9:00-23:00,False,2013-04-12,1,106.5156725,29.5675809
4293,万州区地道老火锅,,万州区297号,10,178,245,202,3.8,4627,网红店,9:00-23:00,False,2018-08-22,1,106.5774273,29.5884768
4294,荣昌区地道老火锅,2,荣昌区281号,21,83,143,110,4.1,107,老字号,10:00-23:00,False,2021-06-23,1,106.6068573,29.5799835
4295,九龙坡区地道老火锅,5,九龙坡区185号,5,202,256,224,4.5,4285,网红店,9:00-23:00,False,2022-07-20,1,106.6113082,29.5437734
4296,九龙坡区地道火锅,7,九龙坡区336号,5,121,165,138,3.9,4163,老字号,11:00-23:00,False,2020-03-25,1,106.5954397,29.5630645
4297,渝北区重庆火锅,,渝北区37号,8,47,102,61,4.5,103,社区店,10:00-23:00,False,2006-04-20,1,106.5237054,29.5495634
4298,渝北区地道老火锅,1,渝北区80号,8,89,142,118,3.5,4907,老字号,9:00-23:00,False,2015-06-18,1,106.5538239,29.5386166
4299,南岸区老火锅,6,南岸区124号,3,52,124,77,4.3,1639,社区店,9:00-23:00,False,2010-04-04,1,106.4666061,29.60901
4300,城口县老火锅,,城口县205号,25,116,163,133,3.9,1737,连锁,10:00-23:00,False,2020-11-12,1,106.5012565,29.5274111
4301,合川区老火锅,7,合川区153号,13,73,121,90,4.3,1821,老字号,00:00-24:00,True,2018-01-27,1,106.5120113,29.5576164
4302,巴南区老老火锅,1,巴南区31号,9,75,143,94,3.9,896,老字号,9:00-23:00,False,2017-02-10,1,106.5543131,29.5527842
4303,渝中区重庆火锅,6,渝中区55号,1,56,117,82,4.6,3373,老字号,9:00-23:00,False,2017-12-09,1,106.5694136,29.5736293
4304,沙坪坝区重庆老火锅,8,沙坪坝区230号,4,58,126,76,4.1,4529,社区店,10:00-23:00,False,2023-06-07,1,106.4992337,29.6296948
4305,江北区老火锅,,江北区193号,2,82,142,100,4.2,3934,连锁,9:00-23:00,False,2017-09-16,1,106.5647271,29.5392371
4306,北碚区重庆火锅,10,北碚区51号,7,97,155,124,4.7,3631,网红店,9:00-23:00,False,2020-12-30,1,106.5277475,29.5920925
4307,北碚区老火锅,7,北碚区189号,7,164,221,180,3.9,746,网红店,9:00-23:00,False,2020-08-07,1,106.5782203,29.5861398
4308,九龙坡区重庆老火锅,10,九龙坡区392号,5,67,129,88,4.5,1152,老字号,9:00-23:00,False,2019-01-25,1,106.5979616,29.5576899
4309,江北区重庆火锅,6,江北区374号,2,230,281,240,4.3,4279,网红店,11:00-23:00,False,2017-09-02,1,106.5625085,29.5083369
4310,九龙坡区重庆老火锅,10,九龙坡区239号,5,120,184,150,3.6,4075,老字号,10:00-23:00,False,2012-07-04,1,106.5766443,29.560504
4311,铜梁区老火锅,,铜梁区153号,19,92,161,117,4.7,4766,老字号,10:00-23:00,False,2012-01-24,1,106.5426679,29.5002657
4312,大渡口区重庆老火锅,3,大渡口区107号,6,105,144,124,4.0,535,连锁,11:00-23:00,False,2025-02-01,1,106.5628228,29.5369439
4313,武隆区老火锅,5,武隆区79号,24,46,100,60,4.6,4961,社区店,9:00-23:00,False,2011-03-08,1,106.4769315,29.550514
4314,江北区重庆火锅,,江北区478号,2,91,144,117,4.6,2641,连锁,11:00-23:00,False,2013-09-18,1,106.5342885,29.5743707
4315,大渡口区重庆火锅,5,大渡口区439号,6,43,101,63,3.9,2267,社区店,9:00-23:00,False,2010-10-28,1,106.5776832,29.5047787
4316,巴南区地道老火锅,,巴南区45号,9,171,239,194,4.7,293,网红店,9:00-23:00,False,2013-08-30,1,106.5292789,29.5433485
4317,合川区老老火锅,9,合川区493号,13,97,151,117,3.9,1101,连锁,10:00-23:00,False,2016-04-27,1,106.5982004,29.6125772
4318,沙坪坝区老老火锅,8,沙坪坝区108号,4,81,156,109,3.7,4095,连锁,9:00-23:00,False,2010-10-19,1,106.5275772,29.5974461
4319,潼南区重庆老火锅,1,潼南区413号,20,79,136,90,3.6,2442,连锁,11:00-23:00,False,2022-07-25,1,106.5595787,29.5886929
4320,永川区老火锅,1,永川区176号,12,74,120,98,4.2,1993,连锁,10:00-23:00,False,2005-12-06,1,106.5497735,29.5850327
4321,沙坪坝区重庆老火锅,5,沙坪坝区91号,4,132,175,148,4.4,4926,连锁,9:00-23:00,False,2018-09-15,1,106.5088951,29.5884428
4322,丰都县地道火锅,,丰都县135号,26,133,180,148,3.8,2266,老字号,9:00-23:00,False,2021-08-17,1,106.6211502,29.5413352
4323,南岸区老火锅,9,南岸区326号,3,50,118,78,4.7,1745,社区店,9:00-23:00,False,2021-11-24,1,106.482283,29.5963923
4324,万州区重庆老火锅,1,万州区472号,10,133,197,147,4.5,3812,老字号,11:00-23:00,False,2020-11-16,1,106.5807943,29.5668842
4325,江北区老老火锅,4,江北区403号,2,51,112,79,3.6,4602,社区店,11:00-23:00,False,2017-10-26,1,106.5231803,29.5511424
4326,北碚区老老火锅,1,北碚区489号,7,65,111,83,3.8,609,社区店,9:00-23:00,False,2023-01-14,1,106.5396018,29.5982263
4327,江北区重庆火锅,7,江北区34号,2,97,154,124,3.6,972,老字号,11:00-23:00,False,2025-04-22,1,106.5148425,29.5239093
4328,江北区地道老火锅,5,江北区195号,2,70,135,99,4.1,4661,连锁,11:00-23:00,False,2016-09-21,1,106.5017441,29.4998554
4329,渝北区地道老火锅,,渝北区246号,8,125,166,135,4.4,2798,老字号,10:00-23:00,False,2012-06-13,1,106.598967,29.5811503
4330,合川区地道火锅,1,合川区122号,13,74,153,103,3.8,3278,连锁,10:00-23:00,False,2015-01-31,1,106.513767,29.5855389
4331,南岸区重庆火锅,3,南岸区116号,3,39,107,64,3.8,4291,社区店,10:00-23:00,False,2008-12-30,1,106.4809869,29.5501109
4332,巴南区老老火锅,5,巴南区27号,9,127,179,140,3.7,2023,连锁,11:00-23:00,False,2020-11-06,1,106.5541407,29.5324453
4333,大足区重庆火锅,,大足区177号,17,55,113,81,4.3,2216,社区店,11:00-23:00,False,2014-06-22,1,106.5291802,29.5004586
4334,沙坪坝区老火锅,,沙坪坝区379号,4,160,227,177,4.8,2453,网红店,11:00-23:00,False,2025-01-07,1,106.4785691,29.604753
4335,大渡口区重庆火锅,4,大渡口区487号,6,66,112,85,4.7,248,社区店,9:00-23:00,False,2020-11-07,1,106.6261688,29.5186011
4336,忠县老老火锅,,忠县432号,28,79,146,103,3.6,1955,老字号,00:00-24:00,True,2017-08-01,1,106.474836,29.5263957
4337,石柱县重庆火锅,8,石柱县310号,33,53,123,81,4.7,829,社区店,00:00-24:00,True,2017-06-03,1,106.5102354,29.5264008
4338,涪陵区地道老火锅,8,涪陵区288号,11,221,274,241,4.0,3280,网红店,11:00-23:00,False,2014-06-25,1,106.5303499,29.5197723
4339,渝北区重庆火锅,7,渝北区197号,8,68,107,81,4.0,2363,老字号,10:00-23:00,False,2014-08-15,1,106.581666,29.5674101
4340,江北区地道老火锅,10,江北区184号,2,104,149,114,3.9,1707,老字号,9:00-23:00,False,2015-06-10,1,106.5549845,29.5190505
4341,秀山县地道火锅,,秀山县5号,34,139,204,156,4.0,2538,网红店,11:00-23:00,False,2014-06-20,1,106.517594,29.6078705
4342,渝北区老老火锅,1,渝北区179号,8,166,223,188,4.2,2866,网红店,10:00-23:00,False,2016-04-23,1,106.5866232,29.5645327
4343,沙坪坝区老老火锅,,沙坪坝区101号,4,136,197,157,3.6,1944,网红店,10:00-23:00,False,2018-07-06,1,106.5446907,29.5611594
4344,九龙坡区重庆火锅,,九龙坡区447号,5,71,128,96,4.7,985,连锁,9:00-23:00,False,2023-03-05,1,106.5559949,29.5474844
4345,沙坪坝区地道火锅,7,沙坪坝区324号,4,84,154,109,4.3,4193,连锁,10:00-23:00,False,2014-10-09,1,106.5290527,29.6319029
4346,沙坪坝区老老火锅,,沙坪坝区222号,4,123,200,150,3.6,123,连锁,10:00-23:00,False,2008-10-11,1,106.4954897,29.5983051
4347,渝中区地道火锅,1,渝中区444号,1,143,183,162,4.2,4258,网红店,11:00-23:00,False,2010-06-16,1,106.6147952,29.5298668
4348,南岸区老火锅,6,南岸区233号,3,112,158,130,3.9,3623,老字号,9:00-23:00,False,2016-03-16,1,106.5361935,29.6233629
4349,酉阳县地道老火锅,,酉阳县90号,35,218,259,235,4.0,1692,网红店,9:00-23:00,False,2014-10-01,1,106.485123,29.5703679
4350,江北区老火锅,,江北区209号,2,59,122,80,4.5,969,社区店,10:00-23:00,False,2010-01-28,1,106.5545611,29.5075905
4351,梁平区老老火锅,6,梁平区294号,23,129,192,143,3.6,2863,网红店,9:00-23:00,False,2006-06-26,1,106.4963513,29.5312593
4352,北碚区重庆老火锅,10,北碚区236号,7,58,120,87,4.5,432,社区店,11:00-23:00,False,2021-03-03,1,106.5349814,29.5679682
4353,渝北区重庆火锅,3,渝北区160号,8,57,124,83,3.6,4709,社区店,10:00-23:00,False,2023-05-28,1,106.5262863,29.5815343
4354,綦江区重庆火锅,1,綦江区18号,16,98,166,123,4.2,4097,老字号,11:00-23:00,False,2019-06-17,1,106.5641296,29.5613364
4355,渝北区地道火锅,7,渝北区487号,8,129,188,144,4.3,1341,连锁,11:00-23:00,False,2022-04-26,1,106.5711992,29.5643183
4356,九龙坡区老老火锅,7,九龙坡区160号,5,76,115,88,4.1,3825,老字号,10:00-23:00,False,2016-05-05,1,106.566374,29.5455211
4357,江北区重庆火锅,6,江北区261号,2,218,273,233,4.1,4167,网红店,11:00-23:00,False,2014-02-28,1,106.5673124,29.5778602
4358,江北区重庆火锅,9,江北区349号,2,57,115,72,4.4,1307,社区店,10:00-23:00,False,2019-05-12,1,106.5001066,29.5400777
4359,北碚区地道老火锅,3,北碚区327号,7,81,136,110,4.0,4056,老字号,11:00-23:00,False,2019-05-22,1,106.5364377,29.5560705
4360,大渡口区老火锅,2,大渡口区66号,6,84,118,94,4.0,2517,老字号,9:00-23:00,False,2018-03-09,1,106.5922271,29.5143583
4361,大渡口区重庆火锅,1,大渡口区401号,6,116,165,143,4.3,1384,老字号,11:00-23:00,False,2009-05-14,1,106.5636201,29.5528373
4362,渝北区老火锅,10,渝北区333号,8,68,117,89,3.7,2036,连锁,9:00-23:00,False,2015-02-18,1,106.5776521,29.5330235
4363,巴南区重庆老火锅,8,巴南区461号,9,204,250,226,4.3,4558,网红店,9:00-23:00,False,2013-09-07,1,106.5439413,29.5627464
4364,北碚区重庆火锅,,北碚区48号,7,78,137,90,4.4,162,老字号,10:00-23:00,False,2025-05-12,1,106.5120678,29.5999872
4365,南岸区地道老火锅,9,南岸区1号,3,112,178,131,3.9,2234,连锁,11:00-23:00,False,2025-10-06,1,106.4799865,29.574973
4366,万州区地道老火锅,5,万州区315号,10,74,130,98,3.9,1234,连锁,10:00-23:00,False,2019-05-06,1,106.5579574,29.5524877
4367,巴南区老老火锅,8,巴南区89号,9,131,192,147,3.7,4969,连锁,9:00-23:00,False,2006-04-20,1,106.5835899,29.5658204
4368,渝中区地道火锅,1,渝中区232号,1,66,124,83,4.1,2275,连锁,10:00-23:00,False,2020-09-06,1,106.6217752,29.5665417
4369,南岸区地道火锅,6,南岸区150号,3,163,222,183,4.0,176,网红店,11:00-23:00,False,2018-01-11,1,106.5266807,29.5510157
4370,江北区重庆老火锅,,江北区215号,2,128,166,142,4.3,1980,老字号,11:00-23:00,False,2015-12-22,1,106.5223403,29.5719853
4371,巴南区重庆老火锅,,巴南区440号,9,105,159,130,4.3,4844,老字号,9:00-23:00,False,2010-10-07,1,106.5452726,29.5665935
4372,潼南区地道老火锅,4,潼南区80号,20,63,119,84,4.3,1010,老字号,11:00-23:00,False,2018-11-12,1,106.5182057,29.5466786
4373,大渡口区老老火锅,2,大渡口区136号,6,114,177,141,4.6,2153,老字号,9:00-23:00,False,2008-06-01,1,106.5759826,29.5266885
4374,彭水县老老火锅,1,彭水县158号,36,111,169,132,4.6,113,连锁,10:00-23:00,False,2016-11-07,1,106.5871114,29.5329654
4375,江北区重庆老火锅,4,江北区101号,2,52,103,76,3.5,2200,社区店,10:00-23:00,False,2016-11-14,1,106.5631896,29.5400997
4376,南岸区地道老火锅,4,南岸区291号,3,123,188,138,3.7,4673,老字号,9:00-23:00,False,2019-04-10,1,106.526078,29.6102573
4377,城口县重庆老火锅,1,城口县485号,25,176,245,200,4.5,1064,网红店,10:00-23:00,False,2007-01-30,1,106.5315492,29.5593052
4378,南川区老火锅,,南川区145号,15,124,187,142,4.2,4047,连锁,10:00-23:00,False,2023-04-26,1,106.6043924,29.572451
4379,九龙坡区重庆老火锅,4,九龙坡区86号,5,36,97,63,4.1,1673,社区店,10:00-23:00,False,2018-10-20,1,106.5442747,29.5300118
4380,南岸区老火锅,3,南岸区463号,3,124,176,142,3.8,3589,连锁,9:00-23:00,False,2009-04-02,1,106.541266,29.6267617
4381,南岸区重庆老火锅,8,南岸区229号,3,127,185,149,3.5,1237,老字号,10:00-23:00,False,2019-08-18,1,106.468415,29.6278454
4382,渝中区地道火锅,1,渝中区274号,1,64,97,74,4.4,681,社区店,10:00-23:00,False,2024-11-16,1,106.6349344,29.5771789
4383,北碚区地道火锅,9,北碚区61号,7,66,128,80,3.6,3748,连锁,9:00-23:00,False,2006-12-05,1,106.6027151,29.5707194
4384,巴南区重庆火锅,3,巴南区142号,9,112,159,129,3.7,1937,连锁,11:00-23:00,False,2013-01-18,1,106.5410798,29.5603107
4385,南岸区老老火锅,3,南岸区395号,3,104,154,124,4.3,4982,老字号,9:00-23:00,False,2006-10-19,1,106.4615593,29.6092259
4386,沙坪坝区地道老火锅,3,沙坪坝区389号,4,105,146,124,3.8,1710,连锁,10:00-23:00,False,2018-08-12,1,106.5251742,29.6285457
4387,梁平区老老火锅,,梁平区77号,23,124,180,138,4.6,2945,网红店,11:00-23:00,False,2012-04-20,1,106.5423633,29.5597097
4388,忠县地道火锅,3,忠县438号,28,129,179,146,4.3,578,网红店,9:00-23:00,False,2018-04-25,1,106.4764356,29.5337625
4389,永川区老老火锅,,永川区208号,12,92,123,102,4.6,2619,连锁,9:00-23:00,False,2009-06-29,1,106.4542177,29.617931
4390,江北区重庆老火锅,,江北区111号,2,126,179,149,4.8,276,网红店,11:00-23:00,False,2024-05-23,1,106.5561911,29.5585724
4391,永川区地道老火锅,,永川区153号,12,67,132,82,4.6,3347,老字号,9:00-23:00,False,2018-03-05,1,106.4783672,29.5577734
4392,铜梁区老老火锅,7,铜梁区268号,19,65,118,79,3.7,4427,社区店,9:00-23:00,False,2022-07-07,1,106.5579506,29.5463572
4393,渝北区重庆火锅,,渝北区266号,8,104,166,122,4.4,593,老字号,9:00-23:00,False,2008-01-03,1,106.5725791,29.5584254
4394,北碚区地道老火锅,7,北碚区75号,7,107,158,131,4.4,3452,连锁,00:00-24:00,True,2013-06-15,1,106.6098364,29.5693878
4395,渝中区地道老火锅,1,渝中区337号,1,74,112,90,3.6,3618,连锁,11:00-23:00,False,2006-06-04,1,106.5967181,29.5517824
